bottle_exists,bottle_x,bottle_y,bottle_w,bottle_h,label_x,label_y,label_w,label_h,cap_x,cap_y,cap_w,cap_h,target
1,1.0076666666666667,1.0306666666666666,0.5273333333333333,1.9266666666666667,1.0066666666666666,1.4326666666666668,0.5186666666666667,0.604,0.0,0.0,0.0,0.0,missing_cap
1,1.0086666666666666,1.0326666666666666,0.5306666666666666,1.9226666666666667,1.0063333333333333,1.4323333333333332,0.5153333333333333,0.5993333333333334,0.0,0.0,0.0,0.0,missing_cap
1,1.0073333333333334,1.0316666666666667,0.532,1.926,1.0053333333333334,1.4306666666666668,0.516,0.6013333333333334,0.0,0.0,0.0,0.0,missing_cap
1,1.0046666666666666,1.0323333333333333,0.5306666666666666,1.9273333333333333,1.004,1.431,0.516,0.6006666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0026666666666666,1.032,0.5293333333333333,1.928,1.0013333333333334,1.4313333333333333,0.5186666666666667,0.6,0.0,0.0,0.0,0.0,missing_cap
1,0.9996666666666667,1.0323333333333333,0.526,1.93,0.9986666666666667,1.4326666666666668,0.52,0.6,0.0,0.0,0.0,0.0,missing_cap
1,1.001,1.0313333333333334,0.5273333333333333,1.9293333333333333,1.0,1.4306666666666668,0.5213333333333333,0.6,0.0,0.0,0.0,0.0,missing_cap
1,1.0023333333333333,1.0316666666666667,0.5273333333333333,1.9286666666666668,1.002,1.4316666666666666,0.52,0.598,0.0,0.0,0.0,0.0,missing_cap
1,1.0013333333333334,1.0326666666666666,0.528,1.9253333333333333,1.0006666666666666,1.4316666666666666,0.52,0.5993333333333334,0.0,0.0,0.0,0.0,missing_cap
1,1.0026666666666666,1.0323333333333333,0.5306666666666666,1.926,1.0033333333333334,1.4313333333333333,0.5213333333333333,0.6026666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0056666666666667,1.0313333333333334,0.5326666666666666,1.9266666666666667,1.005,1.4326666666666668,0.5206666666666667,0.6026666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.006,1.0313333333333334,0.5333333333333333,1.9266666666666667,1.0043333333333333,1.4333333333333333,0.5246666666666666,0.6,0.0,0.0,0.0,0.0,missing_cap
1,0.9986666666666667,1.0306666666666666,0.5306666666666666,1.928,0.9976666666666667,1.4323333333333332,0.5233333333333333,0.6006666666666667,0.0,0.0,0.0,0.0,missing_cap
1,0.9963333333333333,1.0303333333333333,0.5273333333333333,1.9286666666666668,0.997,1.4316666666666666,0.522,0.6006666666666667,0.0,0.0,0.0,0.0,missing_cap
1,0.996,1.0296666666666667,0.528,1.9286666666666668,0.9976666666666667,1.433,0.5233333333333333,0.6006666666666667,0.0,0.0,0.0,0.0,missing_cap
1,0.9956666666666667,1.0336666666666667,0.5273333333333333,1.9246666666666667,0.9973333333333333,1.4326666666666668,0.5213333333333333,0.604,0.0,0.0,0.0,0.0,missing_cap
1,0.9956666666666667,1.0346666666666666,0.5273333333333333,1.9226666666666667,0.9966666666666667,1.433,0.52,0.606,0.0,0.0,0.0,0.0,missing_cap
1,0.997,1.0353333333333334,0.526,1.9213333333333333,0.997,1.431,0.5193333333333333,0.6033333333333334,0.0,0.0,0.0,0.0,missing_cap
1,1.0026666666666666,1.0353333333333334,0.5266666666666666,1.92,1.0013333333333334,1.4296666666666666,0.5173333333333333,0.5993333333333334,0.0,0.0,0.0,0.0,missing_cap
1,1.0053333333333334,1.0343333333333333,0.5306666666666666,1.9206666666666667,1.0056666666666667,1.431,0.522,0.606,0.0,0.0,0.0,0.0,missing_cap
1,1.007,1.0316666666666667,0.5273333333333333,1.9246666666666667,1.0063333333333333,1.4313333333333333,0.5206666666666667,0.6013333333333334,0.0,0.0,0.0,0.0,missing_cap
1,1.0073333333333334,1.033,0.5266666666666666,1.9233333333333333,1.0076666666666667,1.4316666666666666,0.518,0.6073333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.0033333333333334,1.0316666666666667,0.5293333333333333,1.9273333333333333,1.004,1.4313333333333333,0.5186666666666667,0.608,0.0,0.0,0.0,0.0,missing_cap
1,1.0076666666666667,1.031,0.526,1.9286666666666668,1.0076666666666667,1.4313333333333333,0.518,0.608,0.0,0.0,0.0,0.0,missing_cap
1,1.0083333333333333,1.0316666666666667,0.5273333333333333,1.9286666666666668,1.0083333333333333,1.431,0.5166666666666667,0.6073333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.008,1.0316666666666667,0.528,1.9286666666666668,1.0076666666666667,1.432,0.518,0.6026666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.009,1.0316666666666667,0.5286666666666666,1.9273333333333333,1.008,1.4323333333333332,0.5186666666666667,0.6046666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.009,1.0313333333333334,0.53,1.9266666666666667,1.0086666666666666,1.432,0.52,0.6026666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.011,1.0323333333333333,0.5313333333333333,1.926,1.0096666666666667,1.4313333333333333,0.522,0.6026666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.013,1.0303333333333333,0.53,1.9273333333333333,1.0113333333333334,1.4323333333333332,0.5226666666666666,0.6046666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.015,1.0316666666666667,0.53,1.9246666666666667,1.0136666666666667,1.433,0.5206666666666667,0.6033333333333334,0.0,0.0,0.0,0.0,missing_cap
1,1.015,1.031,0.5286666666666666,1.9246666666666667,1.0143333333333333,1.432,0.5166666666666667,0.6066666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0166666666666666,1.0306666666666666,0.528,1.924,1.0156666666666667,1.4326666666666668,0.518,0.6066666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.016,1.033,0.528,1.9206666666666667,1.0136666666666667,1.4336666666666666,0.518,0.606,0.0,0.0,0.0,0.0,missing_cap
1,1.0166666666666666,1.033,0.5293333333333333,1.9206666666666667,1.0146666666666666,1.4326666666666668,0.5173333333333333,0.6066666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0156666666666667,1.0333333333333334,0.5286666666666666,1.9213333333333333,1.0136666666666667,1.4333333333333333,0.5153333333333333,0.6066666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0163333333333333,1.033,0.53,1.9206666666666667,1.014,1.433,0.5173333333333333,0.6073333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.0163333333333333,1.0323333333333333,0.5313333333333333,1.9206666666666667,1.014,1.435,0.5173333333333333,0.6073333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.016,1.0323333333333333,0.5306666666666666,1.9206666666666667,1.0136666666666667,1.436,0.518,0.6106666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0156666666666667,1.036,0.5313333333333333,1.916,1.0126666666666666,1.437,0.5186666666666667,0.6126666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0206666666666666,1.0353333333333334,0.528,1.9186666666666667,1.0186666666666666,1.4366666666666668,0.516,0.616,0.0,0.0,0.0,0.0,missing_cap
1,1.0293333333333334,1.0316666666666667,0.5293333333333333,1.926,1.0266666666666666,1.4353333333333333,0.5173333333333333,0.616,0.0,0.0,0.0,0.0,missing_cap
1,0.9926666666666667,1.0383333333333333,0.5293333333333333,1.914,0.9896666666666667,1.435,0.5166666666666667,0.614,0.0,0.0,0.0,0.0,missing_cap
1,1.001,1.0386666666666666,0.5286666666666666,1.9106666666666667,1.0003333333333333,1.432,0.518,0.6146666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0036666666666667,1.034,0.5326666666666666,1.9186666666666667,1.003,1.431,0.522,0.6206666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0073333333333334,1.035,0.536,1.918,1.0066666666666666,1.433,0.5213333333333333,0.6193333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.0073333333333334,1.037,0.536,1.914,1.0066666666666666,1.4316666666666666,0.5266666666666666,0.6233333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.003,1.0376666666666667,0.5326666666666666,1.914,1.0026666666666666,1.4316666666666666,0.5253333333333333,0.6206666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0086666666666666,1.0376666666666667,0.536,1.914,1.0076666666666667,1.4326666666666668,0.5233333333333333,0.6173333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.008,1.0383333333333333,0.5346666666666666,1.914,1.007,1.4316666666666666,0.522,0.6166666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.017,1.0376666666666667,0.5326666666666666,1.91,1.0143333333333333,1.432,0.5233333333333333,0.6146666666666667,0.0,0.0,0.0,0.0,missing_cap
1,0.9993333333333333,1.0166666666666666,0.572,1.948,0.0,0.0,0.0,0.0,0.979,0.142,0.258,0.19333333333333333,missing_label
1,0.999,1.016,0.57,1.9493333333333334,0.0,0.0,0.0,0.0,0.979,0.14233333333333334,0.258,0.19666666666666666,missing_label
1,1.002,1.0196666666666667,0.5746666666666667,1.9433333333333334,0.0,0.0,0.0,0.0,0.98,0.14533333333333334,0.25866666666666666,0.192,missing_label
1,1.0043333333333333,1.0206666666666666,0.5753333333333334,1.9413333333333334,0.0,0.0,0.0,0.0,0.9833333333333333,0.14766666666666667,0.25866666666666666,0.19533333333333333,missing_label
1,1.003,1.02,0.5753333333333334,1.9413333333333334,0.0,0.0,0.0,0.0,0.982,0.14666666666666667,0.25866666666666666,0.192,missing_label
1,1.0073333333333334,1.022,0.5733333333333334,1.9373333333333334,0.0,0.0,0.0,0.0,0.984,0.14966666666666667,0.25733333333333336,0.194,missing_label
1,1.0066666666666666,1.0226666666666666,0.5706666666666667,1.9373333333333334,0.0,0.0,0.0,0.0,0.9833333333333333,0.15033333333333335,0.25733333333333336,0.19266666666666668,missing_label
1,1.0073333333333334,1.0216666666666667,0.572,1.9366666666666668,0.0,0.0,0.0,0.0,0.9833333333333333,0.15066666666666667,0.25733333333333336,0.19466666666666665,missing_label
1,1.005,1.0233333333333334,0.5713333333333334,1.9373333333333334,0.0,0.0,0.0,0.0,0.9826666666666667,0.15333333333333332,0.25866666666666666,0.19466666666666665,missing_label
1,1.0076666666666667,1.0223333333333333,0.5686666666666667,1.9366666666666668,0.0,0.0,0.0,0.0,0.9833333333333333,0.15133333333333332,0.25733333333333336,0.19466666666666665,missing_label
1,1.0056666666666667,1.0233333333333334,0.5686666666666667,1.9346666666666668,0.0,0.0,0.0,0.0,0.9823333333333333,0.15233333333333332,0.25666666666666665,0.194,missing_label
1,1.005,1.023,0.5713333333333334,1.9353333333333333,0.0,0.0,0.0,0.0,0.9806666666666667,0.15366666666666667,0.25866666666666666,0.19533333333333333,missing_label
1,1.0006666666666666,1.0233333333333334,0.5693333333333334,1.936,0.0,0.0,0.0,0.0,0.9786666666666667,0.153,0.256,0.19533333333333333,missing_label
1,1.0043333333333333,1.0216666666666667,0.5646666666666667,1.938,0.0,0.0,0.0,0.0,0.981,0.15133333333333332,0.258,0.19466666666666665,missing_label
1,1.0033333333333334,1.0226666666666666,0.5693333333333334,1.9373333333333334,0.0,0.0,0.0,0.0,0.981,0.152,0.258,0.19466666666666665,missing_label
1,1.007,1.024,0.5593333333333333,1.9386666666666668,0.0,0.0,0.0,0.0,0.985,0.151,0.25666666666666665,0.19266666666666668,missing_label
1,1.009,1.0246666666666666,0.562,1.936,0.0,0.0,0.0,0.0,0.9866666666666667,0.15366666666666667,0.26,0.19266666666666668,missing_label
1,1.0123333333333333,1.024,0.562,1.9373333333333334,0.0,0.0,0.0,0.0,0.9913333333333333,0.15466666666666667,0.26,0.19333333333333333,missing_label
1,1.0123333333333333,1.0246666666666666,0.5606666666666666,1.9373333333333334,0.0,0.0,0.0,0.0,0.9916666666666667,0.15466666666666667,0.25933333333333336,0.192,missing_label
1,1.0123333333333333,1.0243333333333333,0.5593333333333333,1.9366666666666668,0.0,0.0,0.0,0.0,0.9923333333333333,0.15633333333333332,0.258,0.194,missing_label
1,1.0096666666666667,1.0236666666666667,0.5686666666666667,1.9313333333333333,0.0,0.0,0.0,0.0,0.9863333333333333,0.15633333333333332,0.258,0.19266666666666668,missing_label
1,1.0053333333333334,1.027,0.5586666666666666,1.9353333333333333,0.0,0.0,0.0,0.0,0.9836666666666667,0.15966666666666668,0.25533333333333336,0.19666666666666666,missing_label
1,1.0106666666666666,1.0253333333333334,0.556,1.9346666666666668,0.0,0.0,0.0,0.0,0.988,0.15966666666666668,0.25733333333333336,0.194,missing_label
1,1.011,1.0256666666666667,0.558,1.934,0.0,0.0,0.0,0.0,0.9893333333333333,0.16033333333333333,0.25733333333333336,0.194,missing_label
1,1.0143333333333333,1.027,0.5553333333333333,1.9313333333333333,0.0,0.0,0.0,0.0,0.993,0.16066666666666668,0.258,0.19333333333333333,missing_label
1,1.017,1.0266666666666666,0.5526666666666666,1.9306666666666668,0.0,0.0,0.0,0.0,0.9973333333333333,0.16133333333333333,0.256,0.196,missing_label
1,1.0166666666666666,1.028,0.5533333333333333,1.9306666666666668,0.0,0.0,0.0,0.0,0.9966666666666667,0.16233333333333333,0.256,0.19533333333333333,missing_label
1,1.0186666666666666,1.028,0.556,1.9306666666666668,0.0,0.0,0.0,0.0,0.998,0.16166666666666665,0.25466666666666665,0.19133333333333333,missing_label
1,1.0193333333333334,1.0283333333333333,0.5546666666666666,1.9286666666666668,0.0,0.0,0.0,0.0,0.9996666666666667,0.162,0.25533333333333336,0.19066666666666668,missing_label
1,1.022,1.0266666666666666,0.5586666666666666,1.9333333333333333,0.0,0.0,0.0,0.0,1.0006666666666666,0.16333333333333333,0.256,0.19066666666666668,missing_label
1,1.019,1.029,0.5566666666666666,1.9286666666666668,0.0,0.0,0.0,0.0,0.9986666666666667,0.165,0.256,0.194,missing_label
1,1.019,1.0286666666666666,0.5553333333333333,1.928,0.0,0.0,0.0,0.0,0.9996666666666667,0.16366666666666665,0.25533333333333336,0.19266666666666668,missing_label
1,1.0193333333333334,1.0296666666666667,0.5546666666666666,1.9273333333333333,0.0,0.0,0.0,0.0,0.9993333333333333,0.16466666666666666,0.256,0.19333333333333333,missing_label
1,1.0206666666666666,1.0293333333333334,0.5573333333333333,1.928,0.0,0.0,0.0,0.0,1.001,0.165,0.25666666666666665,0.194,missing_label
1,1.0226666666666666,1.027,0.556,1.9326666666666668,0.0,0.0,0.0,0.0,1.0003333333333333,0.16433333333333333,0.25533333333333336,0.19266666666666668,missing_label
1,1.03,1.0316666666666667,0.5493333333333333,1.9273333333333333,0.0,0.0,0.0,0.0,1.005,0.169,0.25533333333333336,0.19266666666666668,missing_label
1,1.0293333333333334,1.031,0.5493333333333333,1.9273333333333333,0.0,0.0,0.0,0.0,1.0043333333333333,0.169,0.25533333333333336,0.194,missing_label
1,1.0293333333333334,1.0323333333333333,0.5506666666666666,1.9286666666666668,0.0,0.0,0.0,0.0,1.0046666666666666,0.16866666666666666,0.25466666666666665,0.19466666666666665,missing_label
1,1.0296666666666667,1.031,0.5526666666666666,1.9286666666666668,0.0,0.0,0.0,0.0,1.0046666666666666,0.168,0.256,0.19333333333333333,missing_label
1,1.0333333333333334,1.0343333333333333,0.5493333333333333,1.9233333333333333,0.0,0.0,0.0,0.0,1.0096666666666667,0.171,0.25533333333333336,0.19266666666666668,missing_label
1,0.99,1.0366666666666666,0.5586666666666666,1.9173333333333333,0.0,0.0,0.0,0.0,0.971,0.17666666666666667,0.25533333333333336,0.192,missing_label
1,0.991,1.0366666666666666,0.558,1.9186666666666667,0.0,0.0,0.0,0.0,0.9736666666666667,0.17433333333333334,0.25533333333333336,0.18866666666666668,missing_label
1,0.9926666666666667,1.036,0.5586666666666666,1.92,0.0,0.0,0.0,0.0,0.9753333333333334,0.17433333333333334,0.25466666666666665,0.19,missing_label
1,0.9973333333333333,1.0363333333333333,0.556,1.9193333333333333,0.0,0.0,0.0,0.0,0.979,0.174,0.25533333333333336,0.18933333333333333,missing_label
1,1.0033333333333334,1.034,0.56,1.9133333333333333,0.0,0.0,0.0,0.0,0.9796666666666667,0.175,0.254,0.18866666666666668,missing_label
1,1.0043333333333333,1.0346666666666666,0.5513333333333333,1.92,0.0,0.0,0.0,0.0,0.983,0.176,0.254,0.19066666666666668,missing_label
1,1.0056666666666667,1.0343333333333333,0.5553333333333333,1.9206666666666667,0.0,0.0,0.0,0.0,0.9836666666666667,0.174,0.254,0.18933333333333333,missing_label
1,1.0073333333333334,1.0326666666666666,0.5546666666666666,1.9226666666666667,0.0,0.0,0.0,0.0,0.985,0.17333333333333334,0.254,0.19066666666666668,missing_label
1,1.0043333333333333,1.034,0.5566666666666666,1.9226666666666667,0.0,0.0,0.0,0.0,0.9833333333333333,0.172,0.25466666666666665,0.19066666666666668,missing_label
1,1.006,1.032,0.5626666666666666,1.9186666666666667,0.0,0.0,0.0,0.0,0.982,0.17233333333333334,0.25466666666666665,0.19133333333333333,missing_label
1,1.0033333333333334,1.0333333333333334,0.5533333333333333,1.924,0.0,0.0,0.0,0.0,0.9813333333333333,0.17133333333333334,0.25466666666666665,0.192,missing_label
1,0.994,1.0353333333333334,0.5573333333333333,1.924,0.0,0.0,0.0,0.0,0.975,0.17166666666666666,0.25266666666666665,0.19,missing_label
1,1.0073333333333334,1.0346666666666666,0.5506666666666666,1.9226666666666667,0.0,0.0,0.0,0.0,0.9823333333333333,0.17266666666666666,0.25533333333333336,0.19066666666666668,missing_label
1,1.007,1.033,0.554,1.9233333333333333,0.0,0.0,0.0,0.0,0.983,0.17066666666666666,0.25533333333333336,0.192,missing_label
1,1.0083333333333333,1.0326666666666666,0.5526666666666666,1.9226666666666667,0.0,0.0,0.0,0.0,0.983,0.171,0.25533333333333336,0.19133333333333333,missing_label
1,1.01,1.0323333333333333,0.5533333333333333,1.9233333333333333,0.0,0.0,0.0,0.0,0.9883333333333333,0.17266666666666666,0.25533333333333336,0.18933333333333333,missing_label
1,1.0113333333333334,1.0343333333333333,0.5493333333333333,1.9206666666666667,0.0,0.0,0.0,0.0,0.9903333333333333,0.17033333333333334,0.25666666666666665,0.19133333333333333,missing_label
1,1.0103333333333333,1.0313333333333334,0.5526666666666666,1.9266666666666667,0.0,0.0,0.0,0.0,0.9903333333333333,0.17066666666666666,0.25666666666666665,0.192,missing_label
1,1.0096666666666667,1.0313333333333334,0.554,1.9266666666666667,0.0,0.0,0.0,0.0,0.9903333333333333,0.17033333333333334,0.25666666666666665,0.19266666666666668,missing_label
1,1.012,1.0343333333333333,0.5533333333333333,1.9206666666666667,0.0,0.0,0.0,0.0,0.9926666666666667,0.171,0.256,0.19266666666666668,missing_label
1,1.013,1.0306666666666666,0.5553333333333333,1.9293333333333333,0.0,0.0,0.0,0.0,0.9913333333333333,0.16966666666666666,0.256,0.194,missing_label
1,1.0136666666666667,1.0336666666666667,0.5566666666666666,1.922,0.0,0.0,0.0,0.0,0.9943333333333333,0.17066666666666666,0.25533333333333336,0.19466666666666665,missing_label
1,1.0143333333333333,1.0316666666666667,0.558,1.9233333333333333,0.0,0.0,0.0,0.0,0.9933333333333333,0.16866666666666666,0.25333333333333335,0.19333333333333333,missing_label
1,1.0133333333333334,1.034,0.5573333333333333,1.9186666666666667,0.0,0.0,0.0,0.0,0.9936666666666667,0.173,0.25533333333333336,0.19133333333333333,missing_label
1,1.0123333333333333,1.0323333333333333,0.558,1.9233333333333333,0.0,0.0,0.0,0.0,0.9933333333333333,0.17266666666666666,0.256,0.192,missing_label
1,1.016,1.033,0.5573333333333333,1.9206666666666667,0.0,0.0,0.0,0.0,0.9963333333333333,0.171,0.25533333333333336,0.19266666666666668,missing_label
1,1.0173333333333334,1.0333333333333334,0.556,1.92,0.0,0.0,0.0,0.0,0.997,0.172,0.254,0.19066666666666668,missing_label
1,1.0173333333333334,1.0346666666666666,0.5533333333333333,1.92,0.0,0.0,0.0,0.0,0.9986666666666667,0.17033333333333334,0.25466666666666665,0.19,missing_label
1,1.0216666666666667,1.032,0.5553333333333333,1.924,0.0,0.0,0.0,0.0,1.003,0.17033333333333334,0.25666666666666665,0.19133333333333333,missing_label
1,1.0293333333333334,1.031,0.5533333333333333,1.9273333333333333,0.0,0.0,0.0,0.0,1.007,0.17066666666666666,0.25533333333333336,0.192,missing_label
1,1.0116666666666667,1.0336666666666667,0.5526666666666666,1.918,0.0,0.0,0.0,0.0,0.9936666666666667,0.17266666666666666,0.25666666666666665,0.19333333333333333,missing_label
1,1.011,1.0313333333333334,0.554,1.9253333333333333,0.0,0.0,0.0,0.0,0.9933333333333333,0.17166666666666666,0.256,0.194,missing_label
1,1.0113333333333334,1.031,0.5546666666666666,1.926,0.0,0.0,0.0,0.0,0.9933333333333333,0.17133333333333334,0.256,0.19333333333333333,missing_label
1,1.011,1.0313333333333334,0.5553333333333333,1.9253333333333333,0.0,0.0,0.0,0.0,0.9926666666666667,0.172,0.25733333333333336,0.19333333333333333,missing_label
1,1.0106666666666666,1.0313333333333334,0.552,1.9253333333333333,0.0,0.0,0.0,0.0,0.9933333333333333,0.171,0.25733333333333336,0.19266666666666668,missing_label
1,1.01,1.0316666666666667,0.5533333333333333,1.9246666666666667,0.0,0.0,0.0,0.0,0.993,0.17266666666666666,0.25666666666666665,0.19333333333333333,missing_label
1,1.01,1.0323333333333333,0.5546666666666666,1.9233333333333333,0.0,0.0,0.0,0.0,0.992,0.173,0.25466666666666665,0.19133333333333333,missing_label
1,1.01,1.0316666666666667,0.5533333333333333,1.9246666666666667,0.0,0.0,0.0,0.0,0.99,0.17233333333333334,0.25466666666666665,0.19133333333333333,missing_label
1,1.0106666666666666,1.0333333333333334,0.556,1.92,0.0,0.0,0.0,0.0,0.9923333333333333,0.175,0.25533333333333336,0.19133333333333333,missing_label
1,1.0086666666666666,1.0323333333333333,0.556,1.9233333333333333,0.0,0.0,0.0,0.0,0.9896666666666667,0.17333333333333334,0.258,0.19333333333333333,missing_label
1,1.0066666666666666,1.03,0.552,1.9253333333333333,0.0,0.0,0.0,0.0,0.9883333333333333,0.17133333333333334,0.258,0.192,missing_label
1,1.0046666666666666,1.0313333333333334,0.5533333333333333,1.9226666666666667,0.0,0.0,0.0,0.0,0.988,0.17033333333333334,0.256,0.19,missing_label
1,1.005,1.033,0.5566666666666666,1.9233333333333333,0.0,0.0,0.0,0.0,0.9876666666666667,0.17066666666666666,0.25666666666666665,0.19066666666666668,missing_label
1,1.007,1.031,0.554,1.9273333333333333,0.0,0.0,0.0,0.0,0.9903333333333333,0.16966666666666666,0.258,0.19266666666666668,missing_label
1,1.0066666666666666,1.0296666666666667,0.5533333333333333,1.9286666666666668,0.0,0.0,0.0,0.0,0.9893333333333333,0.16633333333333333,0.256,0.19266666666666668,missing_label
1,1.0103333333333333,1.0286666666666666,0.5593333333333333,1.932,0.0,0.0,0.0,0.0,0.993,0.165,0.258,0.194,missing_label
1,1.0136666666666667,1.0283333333333333,0.5593333333333333,1.9326666666666668,0.0,0.0,0.0,0.0,0.9963333333333333,0.16366666666666665,0.25666666666666665,0.19266666666666668,missing_label
1,1.0146666666666666,1.0296666666666667,0.5586666666666666,1.9273333333333333,0.0,0.0,0.0,0.0,0.9973333333333333,0.16433333333333333,0.256,0.194,missing_label
1,1.0146666666666666,1.029,0.5573333333333333,1.9286666666666668,0.0,0.0,0.0,0.0,0.9963333333333333,0.16333333333333333,0.25666666666666665,0.19333333333333333,missing_label
1,0.9966666666666667,1.0296666666666667,0.5613333333333334,1.93,0.0,0.0,0.0,0.0,0.981,0.161,0.25533333333333336,0.19,missing_label
1,0.9956666666666667,1.0306666666666666,0.562,1.928,0.0,0.0,0.0,0.0,0.981,0.163,0.25533333333333336,0.19266666666666668,missing_label
1,0.993,1.0313333333333334,0.558,1.9293333333333333,0.0,0.0,0.0,0.0,0.978,0.16433333333333333,0.25466666666666665,0.194,missing_label
1,0.9903333333333333,1.0313333333333334,0.5646666666666667,1.9293333333333333,0.0,0.0,0.0,0.0,0.9743333333333334,0.163,0.254,0.194,missing_label
1,0.9926666666666667,1.029,0.564,1.9326666666666668,0.0,0.0,0.0,0.0,0.9766666666666667,0.162,0.25466666666666665,0.19333333333333333,missing_label
1,0.9906666666666667,1.029,0.5613333333333334,1.9326666666666668,0.0,0.0,0.0,0.0,0.9753333333333334,0.16066666666666668,0.25866666666666666,0.192,missing_label
1,0.993,1.0303333333333333,0.558,1.9313333333333333,0.0,0.0,0.0,0.0,0.9773333333333334,0.16233333333333333,0.256,0.19133333333333333,missing_label
1,0.9913333333333333,1.029,0.556,1.9326666666666668,0.0,0.0,0.0,0.0,0.9753333333333334,0.162,0.25466666666666665,0.19466666666666665,missing_label
1,0.9913333333333333,1.03,0.5613333333333334,1.932,0.0,0.0,0.0,0.0,0.975,0.16233333333333333,0.25533333333333336,0.194,missing_label
1,0.9923333333333333,1.0296666666666667,0.5606666666666666,1.9326666666666668,0.0,0.0,0.0,0.0,0.974,0.16233333333333333,0.25333333333333335,0.19266666666666668,missing_label
1,0.9713333333333334,1.0583333333333333,0.6586666666666666,1.878,0.9596666666666667,1.4556666666666667,0.6473333333333333,0.6193333333333333,1.0376666666666667,0.223,0.266,0.198,damaged_bottle
1,0.9853333333333333,1.0543333333333333,0.636,1.8886666666666667,0.9806666666666667,1.459,0.6106666666666667,0.6206666666666667,1.0416666666666667,0.21633333333333332,0.266,0.19933333333333333,damaged_bottle
1,0.9866666666666667,1.0503333333333333,0.6146666666666667,1.8993333333333333,0.9886666666666667,1.463,0.5893333333333334,0.6273333333333333,1.037,0.20666666666666667,0.26866666666666666,0.20266666666666666,damaged_bottle
1,1.0023333333333333,1.0463333333333333,0.5806666666666667,1.9046666666666667,1.0056666666666667,1.4616666666666667,0.57,0.6233333333333333,1.0443333333333333,0.20566666666666666,0.2753333333333333,0.21266666666666667,damaged_bottle
1,1.0053333333333334,1.043,0.5706666666666667,1.914,1.0123333333333333,1.46,0.5486666666666666,0.632,1.0393333333333334,0.20166666666666666,0.2773333333333333,0.22466666666666665,damaged_bottle
1,1.0036666666666667,1.0443333333333333,0.5473333333333333,1.91,1.0166666666666666,1.4576666666666667,0.5173333333333333,0.6313333333333333,1.0303333333333333,0.20966666666666667,0.2833333333333333,0.23,damaged_bottle
1,1.0113333333333334,1.0433333333333332,0.5266666666666666,1.912,1.017,1.4573333333333334,0.5193333333333333,0.632,1.03,0.211,0.284,0.23133333333333334,damaged_bottle
1,1.0066666666666666,1.0423333333333333,0.5173333333333333,1.9153333333333333,1.008,1.4583333333333333,0.5146666666666667,0.634,1.021,0.21033333333333334,0.286,0.23666666666666666,damaged_bottle
1,1.0,1.0463333333333333,0.5053333333333333,1.9073333333333333,0.9983333333333333,1.455,0.49666666666666665,0.63,1.011,0.21666666666666667,0.2833333333333333,0.23466666666666666,damaged_bottle
1,0.9933333333333333,1.047,0.49733333333333335,1.906,0.9936666666666667,1.456,0.49133333333333334,0.6293333333333333,1.0026666666666666,0.215,0.2853333333333333,0.23266666666666666,damaged_bottle
1,1.007,1.0546666666666666,0.5246666666666666,1.8906666666666667,1.0083333333333333,1.4526666666666668,0.5246666666666666,0.6266666666666667,0.996,0.21733333333333332,0.2826666666666667,0.22133333333333333,damaged_bottle
1,1.0063333333333333,1.0536666666666668,0.5526666666666666,1.8886666666666667,1.012,1.4546666666666668,0.5386666666666666,0.62,0.9806666666666667,0.222,0.2773333333333333,0.22266666666666668,damaged_bottle
1,1.0043333333333333,1.0543333333333333,0.566,1.886,1.0173333333333334,1.4526666666666668,0.5453333333333333,0.6253333333333333,0.9636666666666667,0.21966666666666668,0.2806666666666667,0.21,damaged_bottle
1,0.9916666666666667,1.061,0.5886666666666667,1.87,1.009,1.4486666666666668,0.57,0.612,0.9433333333333334,0.22466666666666665,0.27066666666666667,0.19866666666666666,damaged_bottle
